time,open,high,low,close,volume
1752073200000,108900.29,109215.69,108816.52,109071.32,666.8805
1752076800000,109071.32,109475.29,109047.49,109408.71,338.27349
1752080400000,109408.72,109447.82,109047.49,109168,301.26918
1752084000000,109168.01,109579.98,109137.42,109536.49,559.4946
1752087600000,109536.5,111999.79,109500,111750,5139.53728
1752091200000,111749.99,111952.33,110559.4,110714.97,1677.69298
1752094800000,110714.97,111280,110682.39,110818.36,689.32229
1752098400000,110818.36,111403.85,110818.36,111382.17,582.41183
1752102000000,111382.17,111521,111229.92,111233.99,613.49597
1752105600000,111234,111319.24,110916.66,110916.66,402.36165
1752109200000,110916.66,111356,110880,111189.71,474.28195
1752112800000,111189.7,111581,111150,111213.91,493.35901
1752116400000,111213.91,111221.14,110986.33,111074.51,317.73205
1752120000000,111074.52,111185.77,110951.59,111150,292.13383
1752123600000,111150,111164.35,110898,111086.14,477.20128
1752127200000,111086.14,111306.49,111086.14,111233.34,395.68308
1752130800000,111233.33,111432.46,111144.08,111230,502.09594
1752134400000,111229.99,111398.96,111102.78,111233.33,401.06449
1752138000000,111233.34,111258,111021.57,111041.36,286.97004
1752141600000,111041.37,111098.3,110870.33,111088.51,356.07524
1752145200000,111088.51,111173.95,110967,111019.99,363.6832
1752148800000,111019.99,111020,110752.35,110869,357.65859
1752152400000,110869,111039.99,110500,110800.01,544.26918
1752156000000,110801.78,111319.24,110642.3,111247.57,729.68377
1752159600000,111247.56,111408.41,110969.51,111408.4,589.60583
1752163200000,111408.4,112725.38,111322.32,112643.48,2446.3854
1752166800000,112643.47,113788.23,112545.95,113722.82,2757.376001
1752170400000,113722.83,113760.97,112985.64,113420,1310.78452
1752174000000,113420.01,113680,113098.45,113301.81,946.49177
1752177600000,113301.8,113580,113270.98,113493.16,554.81409
1752181200000,113493.16,116868,113385.36,116490.52,6314.071274
1752184800000,116490.52,116499.95,115800,116008.38,2278.63989
1752188400000,116008.38,116099.99,115645.88,116010,1291.02859
1752192000000,116010.01,116098.8,115222.22,115590.63,1041.06079
1752195600000,115590.64,116078.85,115514.57,115967.57,786.25654
1752199200000,115967.57,116800,115702.86,116672.57,1353.14236
1752202800000,116672.57,116950,116390.25,116881.7,1276.211611
1752206400000,116881.69,116929,116500,116918.16,674.02539
1752210000000,116918.16,118404.22,116918.16,117860.37,2636.873797
1752213600000,117860.38,118400,117602.22,117648.33,1499.83544
1752217200000,117648.32,118108.79,117468.53,117526.88,3129.43875
1752220800000,117526.88,118133,117526.88,117964.76,1000.8286
1752224400000,117964.75,118869.98,117883.74,118470.34,1514.6018
1752228000000,118470.35,118470.35,117946.72,117983.78,1340.00944
1752231600000,117983.78,118110.6,117583.16,117821.91,808.62177
1752235200000,117821.91,118259.24,117741.94,117878.11,861.42649
1752238800000,117878.1,118189.18,117273.45,117989.18,1463.56142
1752242400000,117989.17,118170.24,117388,117858.16,1074.59567
1752246000000,117858.15,117960,116724.66,116902.59,1311.7905
1752249600000,116902.58,117433.4,116604.87,117393.39,931.33103
1752253200000,117393.38,117745.7,117250,117640,775.16024
1752256800000,117640.01,117734.55,117300,117694.01,408.58924
1752260400000,117694.02,118138.75,117426.58,118108.81,639.64596
1752264000000,118108.81,118108.81,117659.19,117664.46,355.65991
1752267600000,117664.46,117880.01,117471.09,117619.99,279.72136
1752271200000,117619.99,117665.92,117146.8,117615.89,505.97498
1752274800000,117615.88,117677.24,117436.59,117527.66,205.15806
1752278400000,117527.66,117646.97,117141.13,117407.99,392.55028
1752282000000,117407.99,117697.49,117407.99,117644.81,322.02488
1752285600000,117644.8,117800.43,117556,117599.99,319.10692
1752289200000,117599.98,117847.66,117599.97,117774.42,235.13774
1752292800000,117774.42,117876.57,117587,117646.44,231.58516
1752296400000,117646.43,117718.82,117506.37,117689.68,227.7315
1752300000000,117689.68,117981.57,117660,117847.66,309.07591
1752303600000,117847.66,118054.79,117625.63,117731.99,389.30318
1752307200000,117731.99,118000,117724.47,117929.65,426.87947
1752310800000,117929.66,118200,117881.15,118158.78,372.57837
1752314400000,118158.79,118158.79,117870.31,118077.32,360.52166
1752318000000,118077.32,118106.2,117625,117810,299.38516
1752321600000,117810,117861.19,117309.61,117559.97,896.26553
1752325200000,117559.98,117571.61,117238.88,117500,758.24496
1752328800000,117500,117727.26,117315.68,117389.47,449.96682
1752332400000,117389.47,117461.62,116900.05,117100.01,782.91296
1752336000000,117100,117399.77,117045.86,117191.08,282.98905
1752339600000,117191.08,117548.69,117186.81,117478.4,209.00655
1752343200000,117478.4,117509.76,117378.91,117504,161.72998
1752346800000,117504.01,117639.98,117439.72,117550.96,307.8177
1752350400000,117550.96,117550.96,117023.35,117023.36,154.52026
1752354000000,117023.36,117555.5,117000.01,117485.22,207.04733
1752357600000,117485.21,117563.75,117312.04,117385.37,233.15011
1752361200000,117385.38,117460.02,117219.53,117420,117.07289
1752364800000,117420,117458.48,117248.21,117316.1,163.58729
1752368400000,117316.1,117640.61,117224.79,117553.37,236.13001
1752372000000,117553.37,117817.16,117407.94,117620,158.6613
1752375600000,117620,117824.76,117600.81,117753.6,138.03288
1752379200000,117753.59,117892.23,117684.22,117879.22,222.50112
1752382800000,117879.22,117904.75,117700.65,117759.99,150.55904
1752386400000,117759.99,117978.97,117742.31,117888.51,186.7356
1752390000000,117888.51,118054.79,117852,117999,308.18406
1752393600000,117998.99,118006.96,117756.39,117895.78,165.74382
1752397200000,117895.78,117901.34,117689.63,117739.16,151.43307
1752400800000,117739.16,117845.48,117739.16,117747.99,98.78511
1752404400000,117748,118086.66,117747.99,118072.01,269.48693
1752408000000,118072.01,118636.92,117989.53,118432.11,689.7104
1752411600000,118432.11,118750,118154.81,118610.01,736.92273
1752415200000,118610,119376,118353.2,118766.94,1897.939057
1752418800000,118766.94,119124,118532.84,118672.24,566.53213
1752422400000,118672.23,118982.89,118520,118528.01,483.67524
1752426000000,118528,118844.83,118382.56,118699.6,348.79838
1752429600000,118699.6,119070.24,118592.01,118992.73,315.39573
1752433200000,118992.73,119488,118897.44,118961.08,601.53222
1752436800000,118961.09,119367.37,118826,119083.6,290.26988
1752440400000,119083.6,119083.6,118500.01,118648.87,421.07599
1752444000000,118648.86,118774.64,118243.68,118520.01,584.71541
1752447600000,118520.01,119198,118386.55,119086.64,364.38555
1752451200000,119086.65,119470.54,118916.17,119061.4,538.61781
1752454800000,119061.4,119238.1,118905.18,119100.58,349.35207
1752458400000,119100.58,119999,118969.56,119647.88,1311.09415
1752462000000,119647.88,121492.48,119592.7,120750.24,3219.468856
1752465600000,120750.25,121438.27,120557.63,121400,1343.86331
1752469200000,121400,122666,121129,122461.99,2704.498689
1752472800000,122461.99,122465.3,122017.81,122130.99,1146.85917
1752476400000,122130.99,123218,122100,122736.04,1786.579052
1752480000000,122736.04,122769.19,122300,122578,851.02194
1752483600000,122578.01,122582.97,121888.44,121973.74,929.42357
1752487200000,121973.74,122130.65,121628.47,121905.48,742.89705
1752490800000,121905.48,121905.48,121355.55,121467.24,755.99271
1752494400000,121467.23,121945.63,121400.01,121918,930.72081
1752498000000,121918.01,122120,121188,121710.64,1151.85025
1752501600000,121710.64,121990.42,120600,121158.89,1855.94127
1752505200000,121158.88,121176.26,119611.7,119878.23,2109.20019
1752508800000,119878.22,120299.58,119202,120268.87,1443.04559
1752512400000,120268.88,120526.03,119769.4,119896.42,1173.36404
1752516000000,119896.42,120192.73,119632,119644.94,812.38191
1752519600000,119644.93,120103.31,119610.92,119939.41,698.45342
1752523200000,119939.42,120447,119522.72,120167.07,552.37318
1752526800000,120167.06,120244.5,119827.34,120034.98,290.33134
1752530400000,120034.97,120300,119924,120057.01,297.55117
1752534000000,120057.01,120057.01,119766.05,119841.18,274.46733
1752537600000,119841.17,119940.83,119110,119497.92,646.74195
1752541200000,119497.93,119537.22,118352.09,118431.71,1780.21194
1752544800000,118431.71,118855.56,117827.46,118251.05,1830.73981
1752548400000,118251.04,118251.04,116840.01,117148.47,2365.70802
1752552000000,117148.46,117511.33,116250,117480.48,1853.98992
1752555600000,117480.48,117765.4,116962.97,117335.12,1161.25519
1752559200000,117335.12,117335.12,116766,117070.54,1050.33694
1752562800000,117070.54,117270.86,116400,116779.12,1413.2237
1752566400000,116779.13,116862.02,116300,116777.47,1086.30795
1752570000000,116777.47,117224.08,116711.67,116779.99,920.92254
1752573600000,116780,117198.21,116744.48,117016.48,853.89059
1752577200000,117016.49,117161.52,116338.3,117113.98,751.22184
1752580800000,117113.98,117466.52,116417,117204.18,1464.86775
1752584400000,117204.18,118490.71,117157.25,118088.13,2210.06348
1752588000000,118088.13,118458.31,115736.92,116008.19,2687.57274
1752591600000,116008.2,116750,115800,116391.43,2299.77308
1752595200000,116391.43,117800.6,116362.97,117188.01,1624.68167
1752598800000,117188,117538.46,117140,117372.99,995.72856
1752602400000,117373,117380,116019.05,116719.55,1721.15939
1752606000000,116719.55,117204.5,116282.38,116416.07,1053.82399
1752609600000,116416.07,116725.02,116192.27,116419.02,604.23115
1752613200000,116419.01,117600,116350,117553.92,613.20681
1752616800000,117553.91,117868.52,117263.66,117827.74,634.19704
1752620400000,117827.74,117972.86,117500,117758.09,394.60478
1752624000000,117758.08,118178,117425.27,118112.89,622.87077
1752627600000,118112.9,118195,117582.12,117724.29,470.76557
1752631200000,117724.29,117752.87,117017.29,117317.27,578.37446
1752634800000,117317.27,117519.49,117211.25,117482.67,388.69782
1752638400000,117482.67,117700.7,117275.63,117600.92,335.01607
1752642000000,117600.92,118000,117600.92,117869.82,479.8066
1752645600000,117869.82,118285.15,117760,118276.3,372.39644
1752649200000,118276.3,118300,118046.19,118189.25,466.50951
1752652800000,118189.24,118794.64,118113.82,118699.99,858.41533
1752656400000,118700,119200,118693.71,119193.37,766.24927
1752660000000,119193.38,119310.75,118734.53,118736.25,614.40925
1752663600000,118736.24,118912.36,118650,118769.06,419.29991
1752667200000,118769.06,119082.94,118580.36,118613.43,550.40761
1752670800000,118613.43,118920,118181.14,118700.01,927.75357
1752674400000,118700.02,119260,118200,119056.8,1139.36599
1752678000000,119056.81,119794.8,118328.48,119095.76,2233.63925
1752681600000,119095.76,119338.12,118471.38,119291.91,671.3025
1752685200000,119291.91,119700,118963.96,119073.35,654.94744
1752688800000,119073.35,119904.13,118880.27,119512.2,731.25594
1752692400000,119512.2,119668.72,118822.72,119230.16,819.82836
1752696000000,119230.16,119933.89,118943.91,119921.96,606.44397
1752699600000,119921.97,120063.84,119200,119297.64,1094.26323
1752703200000,119297.64,119500,118592.22,118639.34,893.9653
1752706800000,118639.34,118823.5,118420,118630.43,343.92435
1752710400000,118630.44,119158.28,118620.83,118894.33,319.33644
1752714000000,118894.33,119082.88,117683.53,118149.7,854.33514
1752717600000,118149.71,118523.25,118017.06,118330.57,607.84399
1752721200000,118330.58,118356.32,117761.11,118128.8,452.54646
1752724800000,118128.8,118485.4,117959.33,118485.4,389.33546
1752728400000,118485.39,118643.59,118225.54,118587.03,364.79579
1752732000000,118587.03,118772,118341.55,118452.51,592.92659
1752735600000,118452.51,118556.45,117857.03,118311.75,733.57599
1752739200000,118311.75,118424.28,118082.99,118330.93,416.84953
1752742800000,118330.93,119192,118242.26,118769.34,734.00895
1752746400000,118769.34,118869.73,118241.24,118340.01,402.69694
1752750000000,118340,118398.82,117974.99,117995,488.32774
1752753600000,117995,118183.74,117453.57,117867.08,1041.93489
1752757200000,117867.08,118446.19,117520.6,118281.99,846.07215
1752760800000,118281.99,118834.2,118141.47,118770.94,695.28925
1752764400000,118770.94,119073.46,118334.34,118881.99,592.49854
1752768000000,118881.99,118954.66,118333.6,118558.61,550.68619
1752771600000,118558.61,119328.89,118500,119261.5,555.62392
1752775200000,119261.51,119780.67,119211.94,119580,689.15184
1752778800000,119580,119880.13,118821.06,118959.66,638.4785
1752782400000,118959.66,119436.87,118383.97,119436.86,583.39954
1752786000000,119436.86,120998.71,119431.93,120272.19,1869.7935
1752789600000,120272.19,120693.35,119485.71,119766.71,695.69871
1752793200000,119766.7,119879.35,119170.52,119177.56,613.37046
1752796800000,119177.56,119786.52,119020.48,119739.06,492.21525
1752800400000,119739.06,120785.49,119644.21,120336.88,1117.34665
1752804000000,120336.88,120399.04,119869.97,120096.43,585.26308
1752807600000,120096.42,120478.83,119949.28,120223.09,478.04437
1752811200000,120223.08,120486.29,119750,120403.4,535.70911
1752814800000,120403.4,120635.97,120210.02,120589.95,806.90934
1752818400000,120589.94,120820.71,120075.04,120251,876.24559
1752822000000,120251,120386.27,119287.72,119339.51,1430.3153
1752825600000,119339.51,119469.21,118395,118642.01,1456.19404
1752829200000,118642.02,118974.99,118442.84,118875.01,960.39557
1752832800000,118875.01,119259.98,118502.7,119250.72,893.61085
1752836400000,119250.72,119281.93,118772.4,119171.34,504.29437
1752840000000,119171.35,119531.48,119145.84,119442.44,580.75482
1752843600000,119442.43,119442.44,118500,118773.38,1270.18453
1752847200000,118773.38,119242.63,117315.69,118139.99,2133.86458
1752850800000,118139.99,118265.96,117480,117860.25,1035.97451
1752854400000,117860.24,118054.92,117479.92,117553.42,743.90949
1752858000000,117553.41,117996.49,117377,117600.01,466.84347
1752861600000,117600.01,117723.11,117235,117310.72,633.76775
1752865200000,117310.72,117874,117120.53,117374.76,720.06492
1752868800000,117374.75,117539.51,116812.76,117405,971.31857
1752872400000,117404.99,117879.9,117368.01,117676.82,398.26546
1752876000000,117676.81,117962.09,117402.25,117683.71,397.4577
1752879600000,117683.71,118021.62,117455.94,117924.84,435.71334
1752883200000,117924.84,118028.86,117714.85,117739.7,314.9014
1752886800000,117739.7,118109.95,117613.35,118036.73,286.4576
1752890400000,118036.74,118297.72,117935,118201.03,339.10664
1752894000000,118201.04,118371.42,118123.6,118322.54,382.53888
1752897600000,118322.53,118364,118096.89,118134.83,245.36594
1752901200000,118134.83,118289.43,118044.19,118205.98,257.94833
1752904800000,118205.98,118261.7,118065.8,118164.42,162.98805
1752908400000,118164.42,118326.8,118156.32,118163.06,162.42311
1752912000000,118163.07,118265.95,117943.25,118101.82,259.81389
1752915600000,118101.83,118328,118069.22,118244.3,201.68294
1752919200000,118244.3,118479.34,118180.36,118440.38,392.75678
1752922800000,118440.39,118499.9,118166.39,118327.06,269.17371
1752926400000,118327.05,118327.06,118099.46,118242.04,323.90381
1752930000000,118242.04,118317.42,118086,118188.14,280.81512
1752933600000,118188.15,118229.8,117627.71,117668.14,707.8297
1752937200000,117668.14,118240.01,117661.04,118058.11,344.11867
1752940800000,118058.1,118161.51,117850,117973.99,202.06426
1752944400000,117974,117984.68,117741.93,117808.17,192.03328
1752948000000,117808.17,118028,117761.58,117859.1,127.41782
1752951600000,117859.1,118141,117605.26,118007.88,258.76097
1752955200000,118007.88,118141,117708.55,117720.01,212.75326
1752958800000,117720,117836.56,117277.34,117705.82,417.75569
1752962400000,117705.81,117850.14,117529.44,117792.98,169.57842
1752966000000,117792.98,117935.76,117738.63,117840,123.61479
1752969600000,117840.01,117996.49,117650,117942.31,137.64118
1752973200000,117942.31,118131.2,117900.72,117941.25,244.5789
1752976800000,117941.25,118006.37,117766.42,117970.49,319.10411
1752980400000,117970.5,118165.38,117706.9,117958.01,514.71198
1752984000000,117958,118127.39,117900,117949.98,209.68915
1752987600000,117949.99,117976.36,117800,117846.91,262.71011
1752991200000,117846.92,117884.29,117760.67,117824.48,128.67886
1752994800000,117824.49,118218,117824.48,118029.49,339.64911
1752998400000,118029.49,118255.14,118000,118151.14,659.2723
1753002000000,118151.15,118277.17,117886.51,117913.11,427.04081
1753005600000,117913.12,117993.86,117876.42,117888.21,342.66508
1753009200000,117888.21,118081.66,117819.88,117878.46,371.30411
1753012800000,117878.46,118169.36,117723.23,118085.43,1364.32398
1753016400000,118085.43,118422.57,118085.42,118417.35,635.77922
1753020000000,118417.35,118799.8,118277.77,118468.41,858.70947
1753023600000,118468.41,118775.85,118347.38,118671.11,421.29202
1753027200000,118671.12,118856.8,118465,118557.78,586.79687
1753030800000,118557.77,118557.78,117960,118018.69,611.1576
1753034400000,118018.7,118448.2,118018.7,118361.79,651.93273
1753038000000,118361.8,118563.93,118155,118155.01,269.24086
1753041600000,118155,118263,117852.72,118087.67,459.44638
1753045200000,118087.67,118153.88,117830.2,117997.88,339.24007
1753048800000,117997.87,118040,116467.02,117479.93,2198.48268
1753052400000,117479.92,117556.93,116955.94,117265.12,609.48131
1753056000000,117265.11,117352.06,116515,117352.06,857.45207
1753059600000,117352.05,117441.62,116775.95,117305.86,496.20828
1753063200000,117305.86,118183.93,117305.86,118183.92,687.53225
1753066800000,118183.92,118614.7,118131.75,118404,753.42903
1753070400000,118404.01,118634.57,118282.25,118331.61,405.68153
1753074000000,118331.62,118430.24,118188.95,118430.22,471.56768
1753077600000,118430.22,119241.57,118290.24,119169.25,1099.23474
1753081200000,119169.26,119676.73,119162.62,119362.67,807.18244
1753084800000,119364.18,119500,118854.9,119016.83,700.59303
1753088400000,119016.84,119086.05,118527.12,118690.05,373.46118
1753092000000,118690.05,118820,118344,118578.14,677.30519
1753095600000,118578.14,118798.2,118070.16,118070.17,760.53044
1753099200000,118070.17,118590,117778.7,118172.82,742.548
1753102800000,118172.82,119100,117888.25,118834,1080.14384
1753106400000,118834,119233.71,118432,118828.99,1012.98942
1753110000000,118828.99,119119.59,118270,118313.16,669.70168
1753113600000,118313.16,118399.1,117500,117738.44,1307.79158
1753117200000,117738.44,118093.13,117321.84,117847.82,692.69059
1753120800000,117847.83,118213.24,117100,117162.28,666.85458
1753124400000,117162.28,117521.01,116666,116767.67,1149.65254
1753128000000,116767.67,117252,116656.88,116939.4,697.73214
1753131600000,116939.4,117371.99,116879.1,117215.25,403.94845
1753135200000,117215.25,117633.66,117117.85,117348.96,307.79739
1753138800000,117348.97,117508.25,117107.03,117380.36,285.30321
1753142400000,117380.36,117524.07,117012.29,117123.69,512.7688
1753146000000,117123.68,117950,116128,117750.01,1747.33705
1753149600000,117750.01,117800,116969.67,117027.81,641.70987
1753153200000,117027.81,117271.32,116683.93,117210,805.64841
1753156800000,117210,117357.21,116555,116555.01,1108.40285
1753160400000,116555.01,117346.17,116552.18,117329.27,706.3125
1753164000000,117329.28,117847.77,117275.47,117847.26,782.21261
1753167600000,117847.26,118594.55,117780,117983.68,1682.91379
1753171200000,117983.69,118345,117488.19,118289.99,931.64911
1753174800000,118290,118656,117873.42,118399.09,867.84135
1753178400000,118399.09,118956,118302.01,118955.99,608.10463
1753182000000,118955.99,119188.3,118784,119154.99,969.19626
1753185600000,119154.99,119419.74,119037.02,119293.7,896.31634
1753189200000,119293.7,119573.53,118034.63,118147.82,1663.45612
1753192800000,118147.83,119140.14,117550,119060,1271.80822
1753196400000,119060.01,119177.53,118690.38,118912.04,765.65863
1753200000000,118912.04,119350.01,118626.35,118681.26,608.5666
1753203600000,118681.25,119213,118368.19,119199.39,444.47061
1753207200000,119199.39,120183.96,119044.06,119733.69,1310.2716
1753210800000,119733.7,119914.97,119097.6,119282.1,704.31973
1753214400000,119282.11,119901.88,119203.2,119703.28,539.53916
1753218000000,119703.29,119770.84,119400,119400,239.71174
1753221600000,119400,120035.29,119385.21,119844.23,608.63065
1753225200000,119844.23,120247.8,119835.56,119954.42,542.2831
1753228800000,119954.43,120090,119500.29,119546.56,373.25447
1753232400000,119546.56,119666.04,119379.63,119488.22,386.63831
1753236000000,119488.21,119531.29,118983.34,119090.73,754.14191
1753239600000,119090.73,119116.68,118532.96,118614.17,554.08458
1753243200000,118614.16,118996.01,118576.38,118996,301.65112
1753246800000,118996.01,119006.05,118615.97,118645.04,468.54694
1753250400000,118645.04,118717.12,118329.04,118417.99,401.51312
1753254000000,118417.99,118592.39,118288.2,118350.35,392.52237
1753257600000,118350.35,118552,118222.71,118423.21,415.94192
1753261200000,118423.21,118457.86,117910.66,118040,501.38076
1753264800000,118040.01,118379.74,117844.24,118372.12,510.46248
1753268400000,118372.13,118619.79,118160,118538.46,373.31825
1753272000000,118538.46,118655,117799.87,117980.7,730.54489
1753275600000,117980.69,118199.89,117330,117381.44,1612.8477
1753279200000,117381.44,118205,117301,118204.99,952.15862
1753282800000,118204.99,118708.24,117823.21,118567.39,741.63721
1753286400000,118567.39,118567.39,117561.23,117712.53,803.50351
1753290000000,117712.53,118136.46,117331.63,118131.99,856.62881
1753293600000,118131.99,118387.85,117998.9,118379.45,514.88794
1753297200000,118379.44,118466.69,118218.12,118393.64,476.80341
1753300800000,118393.64,118498.76,117559.91,117900,625.02001
1753304400000,117900,118181.36,117381.8,118181.36,644.9173
1753308000000,118181.75,118630.39,117937.47,118568.99,553.07391
1753311600000,118568.99,118756,118421.86,118755.99,613.27129
1753315200000,118756,119138.57,118571.17,119060,647.45883
1753318800000,119060.01,119100,118787.32,119094.4,299.18389
1753322400000,119094.4,119094.4,118808.44,118960.6,290.68089
1753326000000,118960.6,119273.36,118466.71,118488.92,640.95973
1753329600000,118488.92,118610.25,117830,117941.86,760.33077
1753333200000,117941.86,117953.72,117500,117604.55,902.71116
1753336800000,117604.54,117855,117380.03,117466.81,933.69554
1753340400000,117466.81,118473.62,117103.1,118416.21,1190.19498
1753344000000,118416.21,118811.09,118224.76,118775.28,827.24635
1753347600000,118775.29,118814.47,118300.53,118507.08,476.62912
1753351200000,118507.07,118648.53,117955.59,118373.99,531.255
1753354800000,118374,118739.13,118297.56,118600,569.02762
1753358400000,118600,118728.33,118281.12,118531.42,776.17409
1753362000000,118531.43,118727.53,118220,118227.48,630.03049
1753365600000,118227.48,119109.74,117832.32,119057.11,1286.22387
1753369200000,119057.12,119450,118614.84,119092.65,1446.86371
1753372800000,119092.65,119190.41,118350,118529.97,870.59406
1753376400000,118529.97,119307.43,118481.7,119122.94,402.20867
1753380000000,119122.95,119395.81,118960.27,119044.29,426.58619
1753383600000,119044.29,119343.97,118900.02,118943.42,467.4377
1753387200000,118943.42,119010.64,118722.02,118722.02,271.81117
1753390800000,118722.03,118790.44,118487.2,118527.52,211.57104
1753394400000,118527.51,118626.09,118186.57,118280.01,387.73703
1753398000000,118280,118450.24,118166.94,118340.99,560.27853
1753401600000,118340.98,118451.57,117652.85,117664.56,992.03849
1753405200000,117664.55,117802.04,117231,117359.26,2379.32463
1753408800000,117359.27,117396.96,116353.66,116353.67,3274.41246
1753412400000,116353.67,116428.55,115330.86,115419.66,4481.42935
1753416000000,115419.65,116144.63,115115,116102.7,2028.74795
1753419600000,116102.71,116102.71,115263.54,115500,1990.02649
1753423200000,115500,115511.54,115200,115284.25,2030.76329
1753426800000,115284.25,115946.26,114723.16,115320.01,2785.7139
1753430400000,115320.01,115980.82,115008.85,115202.55,3646.45319
1753434000000,115202.55,116033.46,115020.59,116033.44,1501.26322
1753437600000,116033.44,116487.5,115990.09,116308.48,927.16868
1753441200000,116308.48,116782.13,116308.48,116543.58,1141.32627
1753444800000,116543.59,116656.99,115963.97,116105.96,1288.03796
1753448400000,116105.96,116600,115564.75,116216.27,1802.0313
1753452000000,116216.27,116286.87,114908,114960.01,2025.1148
1753455600000,114960.01,115846.39,114916.48,115727.08,1246.60929
1753459200000,115727.07,116214.88,115455.46,116185.32,941.06562
1753462800000,116185.31,116345.74,115871.8,116042.5,679.50606
1753466400000,116042.51,116568.73,116042.5,116491.53,629.2576
1753470000000,116491.53,116997.21,116405.7,116688.6,839.57954
1753473600000,116688.6,117306,116578.02,117040.01,737.6538
1753477200000,117040.01,117377.59,116956,117214.23,418.42958
1753480800000,117214.23,117343.89,117102.3,117279.97,248.88589
1753484400000,117279.97,117630,117186.83,117614.31,371.50937
1753488000000,117614.31,117614.32,117330.24,117496,388.41101
1753491600000,117496,117550.9,117138.38,117153.73,266.66811
1753495200000,117153.74,117750,117153.73,117469,391.82574
1753498800000,117469.01,117603,117462.64,117489.62,175.33791
1753502400000,117489.61,117547.92,117396.95,117496.81,182.72574
1753506000000,117496.8,117541.19,117419.83,117444.99,155.81148
1753509600000,117444.99,117458,117320,117350.71,213.86521
1753513200000,117350.71,117382.76,117304.46,117304.47,454.07762
1753516800000,117304.47,117615.12,117304.46,117557.14,259.96197
1753520400000,117557.14,117617.65,117458,117570.6,190.39173
1753524000000,117570.6,118217.45,117545.1,117971.93,749.16688
1753527600000,117971.94,118072.41,117776.1,117776.11,349.789
1753531200000,117776.1,117990,117772.13,117914.17,171.77445
1753534800000,117914.16,118220,117855.15,118125.24,341.83674
1753538400000,118125.24,118210.85,117956,118064.99,355.21897
1753542000000,118064.99,118142.87,117818.2,118130.1,434.76718
1753545600000,118130.1,118188.97,118011,118081.18,351.27128
1753549200000,118081.19,118090,117990,118039.98,139.66952
1753552800000,118039.99,118099.99,117941.96,118095.15,195.55155
1753556400000,118095.16,118297.35,118040,118232.11,364.90102
1753560000000,118232.11,118232.12,117883.86,117956.32,249.16255
1753563600000,117956.32,118068,117888.2,118028.56,149.87446
1753567200000,118028.56,118276.66,117978,118007.02,289.29406
1753570800000,118007.03,118048.19,117890,117919.99,170.31788
1753574400000,117919.99,117961.89,117825.5,117952,131.17257
1753578000000,117951.99,118190,117920,118102,291.9617
1753581600000,118102,118358.18,118021.85,118309.99,398.69577
1753585200000,118309.99,118309.99,118080.92,118182.83,185.67692
1753588800000,118182.83,118272.43,118149.19,118215.1,180.57499
1753592400000,118215.09,118300,118160.84,118274.73,261.59962
1753596000000,118274.73,118438.83,118197.71,118263.4,218.37982
1753599600000,118263.4,118263.4,118066.74,118095.95,147.6577
1753603200000,118095.95,118129.75,117950.47,117950.47,201.29673
1753606800000,117950.47,117999.91,117859.98,117943.92,195.86439
1753610400000,117943.92,118292.86,117943.92,118184.92,257.644
1753614000000,118184.92,118255.32,118050,118072.71,181.16448
1753617600000,118072.71,118111.34,117890,118097.39,298.94425
1753621200000,118097.39,118217.6,118085.87,118201.99,217.84311
1753624800000,118201.99,118499,118149.96,118422.16,467.70923
1753628400000,118422.16,118588,118236.84,118585.74,601.55506
1753632000000,118585.75,119540.01,118585.75,119090.45,2270.02899
1753635600000,119090.46,119334.88,118855.58,119196.69,652.20986
1753639200000,119196.68,119372.87,118942.9,119021.33,339.99317
1753642800000,119021.33,119073.91,118895.09,118960,156.14032
1753646400000,118960.01,119169.97,118713.74,118754.13,284.59066
1753650000000,118754.13,119270.15,118724,119265.76,238.52881
1753653600000,119265.75,119766.65,119228.56,119495.17,773.18425
1753657200000,119495.16,119528.47,119119.53,119415.55,375.89279
1753660800000,119415.56,119690.32,119126.09,119236.72,466.02933
1753664400000,119236.72,119480,118960.5,119037.77,475.77219
1753668000000,119037.77,119800,119021.11,119434.14,578.13763
1753671600000,119434.14,119521.03,119234.37,119287.99,304.59253
1753675200000,119287.99,119423.58,119128.46,119218.05,341.10705
1753678800000,119218.06,119701.07,119138.24,119526.13,787.5627
1753682400000,119526.13,119600,119440,119448.02,349.57844
1753686000000,119448.03,119448.03,118774.31,118900,881.81401
1753689600000,118900.01,119102.69,118777.98,119072.45,558.77409
1753693200000,119072.45,119072.45,118704.01,118930.87,367.39295
1753696800000,118930.88,118953.52,118620.22,118764.53,360.71138
1753700400000,118764.54,118873.78,118475.47,118827.49,773.30378
1753704000000,118827.49,119093.68,118783.85,118845.24,779.03242
1753707600000,118845.23,119085.79,118234.28,118434.78,1098.91827
1753711200000,118434.77,118685.02,117895.73,117985.93,1300.98009
1753714800000,117985.94,118500,117907,118174.9,613.6795
1753718400000,118174.89,118376.61,118003.55,118028.88,472.32021
1753722000000,118028.89,118112.24,117653.39,117667.86,789.85169
1753725600000,117667.86,117856.37,117427.5,117776.56,670.47028
1753729200000,117776.56,118244.46,117542.45,118068.73,642.91309
1753732800000,118068.73,118162.17,117500.09,118044.93,399.93343
1753736400000,118044.93,118350.01,117951.12,118106.9,334.38901
1753740000000,118106.89,118266.06,117762.51,117854.35,370.20373
1753743600000,117854.34,118172.37,117814.64,118062.32,244.27974
